ID,Aboriginal,Age,Major field of study,Years of Education,Provincial Minimum Wage,Census Metropolitan Area,Part Time Job,Generation Status,Married,Industry Sectors,Occupation Major Groups,Occupation Broad Categories,Sex,Visible Minority,Wages
306,0,32,0,13,10.75,462,0,2,0,7,7,2,0,0,33000
561050,0,52,0,12,10.45,933,0,1,1,18,16,5,0,0,8000
512481,0,37,0,14,11.25,535,0,2,0,10,8,2,0,1,25000
856870,0,17,0,12,10.75,999,0,4,1,17,23,7,0,0,5000
270545,1,27,0,9,11.0,602,0,4,0,11,6,2,0,0,28000
626519,0,37,0,14,11.25,535,0,2,1,9,10,3,1,1,58000
498462,0,52,0,13,10.75,462,0,4,1,4,10,3,1,0,44000
774347,0,37,0,13,11.25,535,0,1,0,18,16,5,0,1,25000
275714,0,32,0,14,11.25,535,0,4,1,19,5,2,1,0,77000
275235,0,57,0,12,11.25,535,0,4,1,6,3,1,1,0,150000
767259,1,47,0,16,10.7,205,0,4,1,19,14,5,0,0,76000
447071,0,32,0,12,10.45,933,0,1,0,17,3,1,0,1,10000
438864,0,57,0,9,10.45,999,0,4,1,7,12,4,0,0,39000
424677,0,57,0,12,11.25,535,0,1,1,6,30,10,1,1,29000
52985,0,27,0,14,10.75,462,0,4,1,6,6,2,0,0,29000
150961,0,52,0,12,10.75,462,0,4,1,18,6,2,0,0,33000
163877,0,42,0,12,11.25,532,1,1,0,15,12,4,0,1,23000
276787,0,27,0,12,11.25,541,0,3,0,5,30,10,1,0,25000
201939,0,37,0,9,10.75,421,0,4,0,7,20,7,0,0,27000
561550,0,42,0,0,10.45,935,0,1,0,10,88,88,0,1,56000
601921,0,37,0,16,11.25,535,0,1,1,15,2,1,0,0,54000
29000,0,32,0,16,11.2,999,0,4,0,15,16,5,0,0,79000
77130,0,32,1,16,11.25,535,0,1,1,6,2,1,1,1,140000
323287,0,22,0,9,11.25,999,0,4,1,2,26,8,1,0,19000
930301,1,52,0,15,10.5,999,0,4,1,14,16,5,0,0,44000
835836,0,57,0,16,10.75,421,0,4,0,10,18,7,0,0,56000
60321,0,27,0,16,11.25,505,0,4,1,7,18,7,0,0,24000
793110,0,22,0,14,10.75,462,0,4,1,7,22,7,1,0,28000
475418,0,57,0,14,11.25,535,0,1,0,15,12,4,0,1,42000
4095,0,32,0,12,11.25,535,1,1,1,15,15,5,0,1,25000
526692,0,37,0,9,11.0,999,0,4,1,1,28,9,1,0,40000
558689,1,52,0,16,11.2,999,0,4,1,14,13,5,1,0,110000
503912,0,47,1,16,11.2,825,0,1,1,2,4,1,1,1,77000
208132,0,67,0,13,11.2,825,0,3,1,4,27,8,1,0,83000
19259,0,57,0,9,11.2,835,0,1,1,4,24,8,1,1,48000
408672,0,52,0,13,10.45,933,1,1,0,18,19,7,0,1,2000
684045,0,27,0,14,10.75,499,1,4,1,19,16,5,1,0,16000
340920,0,42,0,12,10.75,999,0,4,0,19,14,5,0,0,66000
360161,0,42,0,9,10.75,462,0,4,0,6,7,2,1,0,44000
436178,0,27,0,12,11.25,535,1,1,1,13,26,8,0,1,4000
878941,0,32,0,16,11.25,535,0,3,0,7,18,7,0,0,46000
372951,0,57,0,12,10.45,933,0,1,0,7,22,7,0,0,58000
294183,0,47,0,18,11.25,535,0,1,1,10,5,2,1,1,87000
393260,0,37,0,12,11.25,535,0,4,1,17,21,7,0,0,45000
736818,0,57,0,9,11.2,999,0,4,1,17,19,7,0,0,16000
143326,0,47,1,15,11.25,541,0,1,1,14,6,2,1,0,58000
268140,0,47,0,17,11.25,535,0,1,0,12,5,2,0,0,45000
650333,0,27,0,12,10.75,462,1,1,0,15,23,7,1,1,25000
739936,0,37,0,12,11.2,825,0,3,1,6,7,2,1,0,71000
148137,0,27,0,14,11.25,535,0,1,1,10,18,7,0,1,37000
144793,0,37,1,21,11.25,555,0,1,1,12,9,3,1,1,40000
122872,0,37,0,16,11.25,535,0,4,1,9,17,6,1,0,75000
678824,0,32,0,16,10.45,933,0,4,1,9,17,6,1,0,130000
519166,0,32,0,17,11.25,535,0,3,1,14,13,5,0,0,40000
630780,0,27,0,12,10.75,462,0,4,0,4,26,8,1,0,39000
177640,0,37,0,15,10.75,462,0,1,1,7,20,7,1,0,32000
899455,0,27,0,14,10.75,462,0,4,1,12,17,6,0,0,71000
721233,0,32,0,12,11.2,835,0,4,1,19,16,5,1,0,67000
928109,0,32,0,14,10.75,462,0,2,1,9,6,2,0,0,11000
491030,1,32,0,12,11.2,825,0,4,0,17,3,1,0,0,58000
292589,0,27,0,16,11.25,535,0,1,1,9,2,1,0,1,85000
866624,0,27,0,16,10.45,933,0,1,1,7,3,1,0,1,30000
226615,0,47,0,13,10.75,505,0,4,0,13,21,7,1,0,26000
9010,0,47,1,16,10.75,462,0,1,1,5,30,10,1,0,73000
517382,0,32,0,9,10.65,999,0,4,1,8,26,8,1,0,17000
58857,0,32,0,14,10.45,935,0,4,1,15,12,4,1,0,80000
816812,0,27,0,13,10.75,421,0,4,1,18,19,7,0,0,7000
161136,0,57,0,9,10.75,462,1,4,0,18,19,7,0,0,22000
498909,0,37,1,16,10.45,933,0,4,1,12,9,3,1,0,89000
700151,0,57,0,12,10.65,399,0,4,1,15,7,2,1,0,39000
926624,0,27,0,9,11.25,535,0,4,1,4,30,10,1,0,16000
479115,1,47,0,12,11.25,505,0,4,1,10,2,1,0,0,48000
683844,0,32,0,16,11.0,602,0,1,1,10,18,7,0,1,32000
158196,0,27,0,16,10.45,935,0,2,1,19,16,5,0,0,45000
334769,0,32,0,14,10.75,462,0,4,1,15,15,5,0,0,2000
430910,0,52,0,9,10.75,462,0,1,1,13,23,7,0,1,29000
843073,1,22,0,9,10.5,999,0,4,1,8,27,8,1,0,8000
156647,0,32,1,21,11.25,535,0,1,1,12,9,3,1,1,200000
891632,0,22,0,13,10.45,988,0,4,1,16,88,88,0,0,8000
126822,0,67,0,9,10.75,462,0,4,0,7,3,1,0,0,24000
36314,0,27,0,16,11.25,535,0,2,0,17,19,7,0,1,51000
752100,0,52,0,9,11.25,532,0,4,1,5,30,10,1,0,26000
821049,0,57,0,12,11.0,999,0,4,1,7,22,7,1,0,44000
300842,0,32,0,14,11.25,535,0,4,1,12,9,3,0,0,18000
186816,1,37,0,9,10.5,999,0,4,0,17,88,88,1,0,18000
190192,0,17,0,12,10.75,462,0,4,0,17,17,6,0,0,4000
756765,0,37,0,13,10.75,999,1,4,0,15,15,5,0,0,40000
175414,0,52,0,12,10.75,462,0,1,1,6,30,10,1,1,32000
549595,1,37,0,9,11.2,999,0,4,1,19,24,8,1,0,21000
168038,0,27,1,16,11.0,602,0,1,1,12,9,3,1,1,86000
702745,1,32,0,9,10.45,933,0,4,0,12,25,8,1,0,79000
836033,0,27,0,16,10.75,499,0,4,1,14,13,5,0,0,32000
197406,0,47,0,18,11.2,825,0,1,1,13,21,7,1,1,30000
833683,0,27,0,14,11.2,835,0,1,1,88,88,88,0,1,2000
823807,0,42,0,12,11.25,505,0,1,0,88,88,88,0,1,60000
276049,0,27,1,16,10.75,462,0,1,1,5,7,2,0,1,33000
228965,0,42,1,14,10.45,999,0,4,1,12,10,3,1,0,51000
183940,0,32,0,16,10.75,999,0,4,1,14,13,5,0,0,55000
711020,0,42,0,12,10.75,462,0,1,1,8,6,2,1,0,62000
80693,0,22,0,12,11.25,535,0,4,0,16,23,7,0,0,31000
209736,1,22,0,13,10.45,935,0,4,0,4,24,8,1,0,65000
512654,0,42,1,16,10.5,799,0,4,1,12,9,3,1,0,100000
915362,0,22,0,12,11.25,999,1,4,1,13,21,7,0,0,8000
65875,0,42,0,9,11.25,999,1,4,1,17,23,7,0,0,6000
269522,0,27,0,14,11.25,537,1,4,1,7,20,7,0,0,11000
67215,0,37,0,12,11.25,577,0,4,0,13,23,7,0,0,24000
543544,0,27,1,13,10.75,462,0,4,1,7,27,8,1,0,42000
694369,0,57,0,13,10.75,462,0,1,1,5,24,8,1,1,32000
366913,0,52,0,0,11.25,535,1,1,0,14,6,2,0,0,30000
683616,0,22,0,15,10.75,462,1,2,0,10,21,7,1,1,20000
56314,0,42,0,12,11.2,825,1,1,1,11,21,7,0,0,8000
142099,0,27,0,16,11.25,535,0,4,1,7,18,7,0,0,29000
825891,0,17,0,12,11.2,835,1,2,0,7,18,7,1,0,23000
331244,0,57,0,12,10.45,933,0,1,0,5,4,1,0,1,31000
174000,0,22,0,12,11.25,535,1,4,0,17,23,7,1,0,15000
801291,0,27,0,14,11.25,505,1,1,0,7,88,88,0,1,14000
177105,0,57,0,9,11.2,835,0,3,1,2,27,8,1,0,150000
218095,0,42,1,14,10.7,205,0,1,1,7,10,3,1,1,35000
359198,0,22,0,14,10.75,999,1,4,1,18,7,2,0,0,18000
264025,0,22,0,14,11.25,535,0,3,0,18,15,5,0,1,15000
868574,0,37,0,14,10.75,999,0,4,1,17,21,7,0,0,32000
487293,0,42,0,16,11.25,535,0,1,1,13,23,7,0,1,22000
731598,0,22,0,12,11.2,999,0,4,1,17,19,7,1,0,33000
665720,0,42,0,14,11.2,999,0,4,1,1,6,2,0,0,35000
805688,0,32,0,14,10.45,933,0,2,1,10,2,1,1,1,75000
777705,0,57,0,13,10.75,462,0,2,1,5,29,10,1,0,67000
687425,0,22,0,12,10.75,505,1,4,0,7,22,7,0,0,8000
396895,0,42,0,12,10.75,999,0,4,1,15,15,5,0,0,26000
267595,0,32,0,14,11.25,999,0,4,1,5,30,10,0,0,27000
895574,0,27,0,9,10.75,462,1,4,1,7,3,1,0,0,11000
842127,1,22,0,9,11.2,835,1,4,0,7,20,7,0,0,5000
351053,0,47,0,14,11.25,535,1,1,1,14,16,5,0,1,10000
157678,1,22,0,9,11.25,999,0,4,1,13,88,88,0,0,6000
393806,0,27,0,17,11.25,535,0,4,1,15,11,4,1,0,52000
107807,0,27,1,18,11.25,537,0,1,0,12,9,3,1,1,61000
832313,0,27,0,9,11.25,532,1,4,1,7,22,7,0,0,22000
94880,0,17,0,12,11.25,537,1,3,0,17,21,7,1,0,10000
331569,0,22,0,14,11.2,825,0,4,1,88,88,88,0,0,23000
357220,1,47,0,0,10.5,799,0,4,0,15,8,2,0,0,21000
831756,1,67,0,14,10.45,933,0,4,0,15,15,5,0,0,45000
543695,0,52,0,13,11.25,999,0,2,1,18,25,8,1,1,63000
113847,1,37,0,12,10.75,499,0,4,1,5,88,88,0,0,29000
173023,0,27,0,14,10.45,933,0,2,1,15,12,4,0,1,56000
594522,0,32,0,12,11.25,505,0,4,1,7,18,7,1,0,33000
85662,0,37,0,9,11.2,999,0,4,1,2,28,9,1,0,46000
213308,1,32,0,12,11.25,539,1,4,0,14,88,88,0,0,1000
293942,0,47,1,14,11.0,602,0,4,0,88,88,88,1,0,68000
4539,0,32,0,12,10.45,933,0,1,1,4,25,8,1,1,39000
812472,0,22,0,12,11.25,535,1,3,0,13,8,2,0,1,18000
756252,1,47,0,12,11.25,999,0,4,0,7,7,2,0,0,28000
817392,0,47,0,9,10.5,799,0,4,0,6,24,8,1,0,68000
171785,0,57,0,9,11.25,532,0,4,0,6,88,88,1,0,85000
150019,0,27,0,9,10.65,399,0,4,1,7,20,7,1,0,21000
21273,0,27,0,12,11.25,535,1,4,1,7,20,7,0,0,18000
606224,0,32,0,9,11.25,535,0,2,0,18,6,2,0,1,22000
683967,0,32,0,16,11.2,835,0,1,1,17,19,7,1,1,26000
155431,0,32,0,9,11.25,535,0,1,1,5,26,8,1,1,37000
799910,0,42,0,16,11.2,825,0,1,1,17,19,7,0,1,20000
675790,0,32,0,15,10.45,999,0,4,1,12,2,1,0,0,11000
373749,0,37,0,12,11.25,535,0,1,1,6,26,8,1,1,25000
619029,0,57,0,12,11.25,555,0,4,0,7,22,7,0,0,22000
220977,0,42,0,12,11.25,999,0,4,1,15,2,1,1,0,99000
302608,0,32,0,16,11.2,825,0,4,1,14,13,5,1,0,62000
125623,0,32,0,14,11.2,835,0,2,1,10,6,2,0,0,31000
615586,0,32,0,15,11.25,535,0,4,1,14,17,6,0,0,75000
320229,0,47,0,13,10.75,999,0,4,1,15,12,4,0,0,36000
638215,0,32,0,14,11.25,535,0,1,1,8,27,8,1,1,75000
498076,0,22,0,12,11.25,505,1,1,0,17,22,7,0,1,17000
150522,0,52,1,16,11.25,535,0,1,1,5,29,10,1,1,35000
232026,0,22,0,13,10.75,462,1,1,0,16,21,7,1,1,1
1862,0,52,0,16,11.25,535,1,1,0,14,15,5,0,1,6000
574865,0,42,0,14,10.75,462,0,1,1,10,18,7,0,1,50000
38250,0,57,0,9,10.45,933,1,4,0,8,7,2,0,0,14000
905105,0,42,0,13,10.75,462,0,2,0,12,2,1,0,1,39000
646494,0,37,0,12,11.25,537,0,4,0,7,88,88,1,0,39000
163868,0,42,0,16,11.2,825,0,1,1,5,21,7,1,1,36000
258837,0,52,0,14,10.45,933,0,1,1,7,2,1,0,0,39000
518544,0,37,0,14,11.25,559,0,4,1,7,3,1,0,0,39000
436123,0,32,0,18,11.25,535,0,1,0,7,7,2,1,1,26000
322887,0,42,0,16,10.7,999,1,4,0,14,16,5,0,0,25000
514033,0,42,0,12,10.75,462,0,3,0,13,8,2,0,0,9000
425973,0,52,0,9,10.75,499,0,4,0,5,30,10,1,0,40000
116002,1,47,0,9,11.2,835,0,4,1,15,12,4,0,0,47000
500207,0,32,0,9,10.75,462,0,4,0,7,25,8,1,0,28000
191074,0,62,0,12,11.25,535,0,4,1,5,25,8,1,0,63000
143810,0,37,0,12,10.75,999,0,4,0,5,30,10,0,0,26000
248376,0,42,0,14,11.25,535,0,4,0,14,15,5,0,0,44000
638079,0,37,1,16,10.45,933,0,1,1,19,9,3,1,0,72000
806887,0,57,0,13,11.25,505,0,4,1,7,27,8,1,0,45000
548239,0,27,0,16,11.25,535,0,1,1,12,17,6,1,0,35000
358172,0,22,0,12,11.25,535,0,2,0,17,19,7,0,1,28000
520324,0,32,0,13,10.75,999,0,4,1,6,25,8,1,0,38000
911924,0,37,0,16,10.7,205,0,1,1,17,21,7,0,1,25000
65007,1,27,0,12,10.5,999,0,4,0,17,21,7,0,0,16000
905442,0,22,0,12,10.45,933,1,2,0,16,21,7,1,1,30000
875344,0,37,0,14,10.45,988,0,4,1,14,16,5,0,0,29000
247500,0,52,0,16,11.25,535,1,1,1,17,23,7,0,1,7000
183754,0,27,0,16,10.75,462,0,1,0,14,6,2,0,0,36000
68816,0,27,0,14,11.2,825,0,1,1,15,12,4,0,0,50000
647583,0,27,0,16,11.25,535,0,4,1,14,13,5,1,0,44000
237500,0,62,0,18,11.2,835,0,1,1,15,5,2,0,0,63000
566549,0,37,1,14,11.25,999,0,3,1,5,30,10,1,0,35000
687934,0,47,1,18,10.75,462,0,1,1,8,9,3,0,1,47000
40246,0,52,1,14,10.45,933,0,2,0,12,9,3,1,0,55000
215203,1,52,0,14,11.2,999,0,4,1,12,6,2,0,0,30000
874304,0,22,0,12,10.45,933,0,3,0,8,26,8,1,0,18000
412117,0,32,0,12,11.25,539,0,3,0,15,12,4,0,0,18000
409280,0,37,1,18,10.45,933,0,4,1,19,10,3,1,0,48000
341673,0,27,0,12,10.7,999,0,4,0,5,26,8,1,1,22000
220636,0,22,0,16,11.25,535,0,1,0,19,8,2,0,1,20000
76956,0,42,1,16,10.75,462,0,1,1,5,30,10,1,1,90000
72788,0,37,0,15,10.75,999,0,1,1,8,88,88,1,1,23000
25708,0,22,0,12,11.25,999,0,4,1,17,23,7,0,0,24000
107623,1,42,0,14,11.0,999,0,4,1,19,8,2,0,0,17000
575714,0,37,0,13,11.2,835,0,4,1,7,7,2,1,0,51000
43307,0,22,0,14,11.25,999,1,4,1,7,22,7,1,0,13000
301629,1,37,0,9,10.45,999,0,4,1,7,88,88,1,0,11000
9556,0,27,0,16,10.45,935,1,3,1,16,21,7,0,0,11000
133109,0,32,0,18,10.75,462,0,1,1,13,26,8,0,1,5000
714831,0,67,0,9,11.25,535,0,4,0,7,3,1,1,0,66000
545904,0,37,0,13,10.75,462,1,1,0,15,12,4,0,1,8000
788043,0,17,0,12,10.45,999,0,4,0,7,22,7,0,0,13000
339277,0,22,1,16,11.25,577,0,4,1,14,13,5,0,0,19000
299665,0,47,0,12,10.75,421,0,4,1,5,23,7,1,0,37000
100981,0,22,0,12,11.25,999,0,4,0,17,23,7,1,0,6000
914921,0,42,1,15,10.75,462,0,1,1,15,12,4,1,1,48000
219637,0,27,0,12,11.0,602,0,4,0,19,88,88,0,0,8000
806933,0,32,0,12,11.25,505,0,1,0,7,26,8,1,1,21000
59844,0,17,0,12,11.25,539,1,4,0,17,23,7,0,0,11000
465247,0,42,0,16,10.75,462,0,4,1,15,14,5,0,0,71000
312150,0,27,0,15,11.2,825,0,4,1,13,19,7,0,0,3000
693366,0,42,0,21,10.75,462,0,4,0,15,2,1,0,0,76000
333366,0,22,0,12,11.25,577,0,4,1,5,30,10,1,0,54000
356993,0,47,0,9,10.75,499,0,4,1,7,3,1,0,0,29000
344271,0,57,0,14,10.75,462,0,4,1,6,3,1,1,0,45000
635134,0,62,0,16,11.25,535,0,4,1,11,23,7,1,0,63000
654855,0,37,0,16,11.25,535,0,1,1,8,26,8,0,1,16000
648992,0,32,0,17,11.25,535,0,1,0,5,30,10,1,1,5000
93122,0,32,0,9,11.25,535,0,4,1,6,26,8,1,0,43000
917457,0,37,0,14,11.25,535,0,4,1,7,20,7,1,0,35000
915597,0,47,0,0,10.7,205,0,1,1,8,27,8,1,1,58000
554522,0,37,0,14,10.5,799,1,3,1,14,16,5,0,0,14000
430891,0,32,0,14,10.75,462,0,1,0,19,8,2,0,1,54000
40716,0,17,0,12,10.75,421,1,4,0,7,22,7,0,0,5000
424971,0,32,0,9,10.75,999,0,4,1,5,24,8,0,0,27000
482630,1,42,0,12,11.0,602,0,4,0,9,8,2,0,0,54000
333623,0,47,0,16,10.45,933,1,1,1,15,88,88,1,0,48000
844506,0,22,0,12,10.75,421,0,4,1,6,4,1,1,0,27000
760009,0,32,0,12,11.2,825,0,1,1,2,7,2,1,1,53000
248683,0,27,1,16,10.75,462,0,1,1,12,10,3,1,0,15000
745232,0,27,0,14,11.2,825,0,4,1,12,10,3,1,0,51000
259574,0,67,0,9,10.45,999,0,4,1,1,28,9,1,0,57000
846228,0,42,0,14,10.45,999,0,4,1,15,15,5,0,0,39000
640888,0,62,0,14,11.25,535,0,1,1,18,23,7,1,1,13000
615665,0,52,0,9,10.75,462,0,1,1,5,30,10,0,1,17000
202780,0,42,0,12,10.45,935,0,4,1,19,8,2,0,0,46000
798453,0,42,0,9,10.75,421,0,4,0,17,3,1,0,0,30000
572180,0,57,0,0,10.75,421,1,1,1,7,22,7,0,1,9000
594263,0,27,0,12,11.2,835,0,2,1,6,23,7,1,1,32000
701072,0,27,0,14,11.25,535,0,4,1,12,6,2,0,0,46000
469571,0,47,0,9,11.0,602,0,3,1,7,3,1,0,1,26000
436144,0,22,0,12,10.75,999,1,4,0,17,21,7,0,0,10000
299173,0,42,1,13,10.45,933,0,4,1,19,16,5,1,0,120000
34888,0,22,0,14,11.25,535,0,2,0,7,25,8,0,1,40000
503363,0,37,0,14,11.0,602,0,2,0,12,8,2,0,1,36000
276170,0,57,0,12,11.0,602,0,1,1,17,23,7,0,1,20000
914499,0,47,0,12,11.2,835,0,2,0,19,21,7,0,0,49000
336,0,27,0,9,11.2,835,0,4,0,5,7,2,0,0,14000
155796,0,42,0,14,11.25,588,0,4,0,15,15,5,0,0,37000
752861,0,52,0,15,11.25,535,0,1,1,15,23,7,1,1,39000
23148,0,22,0,14,11.2,835,1,4,1,17,19,7,0,0,14000
779993,1,37,0,12,11.25,999,1,4,1,15,15,5,0,0,14000
358512,0,22,0,16,10.45,933,1,2,0,6,22,7,1,1,19000
130954,0,27,0,12,10.45,933,0,2,0,4,4,1,1,1,35000
53471,0,52,0,13,11.25,999,0,3,1,12,4,1,1,0,92000
93625,0,42,0,14,10.7,999,0,4,1,9,17,6,1,0,45000
806184,0,27,1,13,11.25,535,0,1,0,8,6,2,1,0,38000
744945,0,57,0,15,10.45,999,1,4,1,14,16,5,0,0,28000
134848,0,57,0,13,10.45,933,0,3,1,6,25,8,1,0,48000
556078,0,57,0,16,11.25,535,0,1,1,14,13,5,0,0,39000
345237,0,32,1,14,10.7,205,0,4,1,12,9,3,1,0,65000
311175,0,42,0,16,11.2,835,0,4,1,14,13,5,0,0,70000
576040,0,47,0,14,11.0,602,0,1,1,15,6,2,0,1,3000
917677,0,32,1,16,11.25,537,0,1,1,8,9,3,1,1,58000
358592,0,52,0,16,10.45,933,0,1,1,9,8,2,0,1,67000
321438,0,42,1,16,10.45,933,0,4,1,4,9,3,1,0,78000
649373,0,27,1,18,11.25,535,0,3,1,12,9,3,1,0,59000
802676,0,37,0,9,10.45,933,0,4,1,4,24,8,1,0,76000
908525,1,42,0,9,11.2,999,0,4,1,7,22,7,0,0,27000
634658,1,37,0,14,10.45,933,0,4,0,6,20,7,0,0,43000
469256,0,37,0,9,10.45,999,0,4,0,6,26,8,1,0,44000
15172,0,52,0,9,10.45,933,0,1,1,17,19,7,0,1,38000
122905,0,42,0,9,11.25,535,0,1,1,17,19,7,1,1,14000
768996,0,52,0,14,10.75,462,0,4,1,5,6,2,1,0,25000
425145,0,67,0,12,11.25,999,0,4,1,5,30,10,0,0,54000
459707,0,47,0,12,11.25,535,0,4,1,8,26,8,1,0,35000
625310,0,37,0,14,10.75,462,0,4,1,19,9,3,1,0,64000
913267,0,47,0,9,11.25,535,0,1,0,5,26,8,1,1,33000
557935,0,27,0,12,10.75,462,0,4,1,10,2,1,0,0,26000
697744,0,37,0,18,11.25,541,0,4,1,18,14,5,1,0,6000
53869,0,37,0,12,11.25,535,0,1,1,13,29,10,1,1,54000
34529,0,42,1,21,11.25,505,0,1,1,19,14,5,1,0,100000
129685,0,22,0,12,11.25,535,0,3,0,18,21,7,1,0,2000
612530,0,42,0,13,10.75,462,0,4,1,5,24,8,1,0,11000
35939,0,67,0,14,11.25,537,0,4,1,7,3,1,1,0,77000
862041,0,32,0,12,10.7,999,0,4,0,17,21,7,0,0,12000
546715,0,57,0,9,10.5,999,0,4,1,4,27,8,1,0,71000
512951,0,32,0,9,10.45,933,0,1,1,8,26,8,1,1,46000
705093,0,27,0,14,11.25,588,1,4,1,15,12,4,0,0,19000
677730,0,47,0,12,10.75,421,0,4,1,9,17,6,1,0,150000
328072,0,37,0,0,11.25,537,0,2,0,5,24,8,1,0,68000
283603,0,22,0,14,10.75,462,1,4,0,19,17,6,1,0,13000
418960,0,52,0,12,11.25,505,1,2,1,13,23,7,0,0,5000
628443,0,37,0,9,10.75,999,0,4,0,17,22,7,0,0,12000
755997,0,17,0,9,10.7,999,1,4,0,1,29,10,1,0,7000
435815,0,32,0,14,10.45,933,1,4,1,18,19,7,1,0,12000
857435,0,27,0,16,11.25,599,0,4,1,13,5,2,1,0,42000
136720,0,52,0,15,11.25,999,0,4,1,15,2,1,0,0,36000
407450,0,37,0,16,10.45,933,0,1,1,19,6,2,0,1,58000
902901,0,32,0,13,10.75,999,1,4,1,15,12,4,0,0,40000
2352,0,27,0,12,10.75,462,0,4,1,9,17,6,0,0,32000
426175,0,27,0,16,11.25,535,0,4,1,8,3,1,1,0,85000
29973,0,22,0,12,10.75,999,1,4,0,7,20,7,0,0,13000
684261,0,42,0,16,10.75,462,0,1,1,12,6,2,0,1,39000
832053,0,57,1,15,10.75,462,0,1,1,15,88,88,1,1,59000
577829,0,42,0,12,11.25,541,0,4,1,5,30,10,1,0,38000
672307,0,37,0,14,10.75,421,0,4,1,19,8,2,1,0,80000
462972,0,42,0,18,11.0,602,0,1,1,14,13,5,1,1,6000
539325,0,47,0,12,10.65,999,0,4,1,88,27,8,1,0,34000
402433,0,37,0,12,10.75,462,0,1,1,9,10,3,1,1,51000
883713,0,32,0,16,11.25,999,0,4,1,15,11,4,0,0,110000
919116,0,52,0,13,10.75,462,0,4,1,5,25,8,1,0,30000
94544,0,47,0,12,11.25,535,0,4,0,13,20,7,0,0,42000
424959,0,47,1,16,10.75,462,0,1,1,8,27,8,1,0,56000
832686,0,47,0,16,11.0,602,0,1,1,7,88,88,0,1,15000
221821,0,57,0,12,10.45,933,0,1,1,17,22,7,0,1,29000
346343,0,32,0,9,11.25,999,0,3,1,6,22,7,1,0,39000
281428,0,47,0,14,11.25,577,0,4,0,14,15,5,0,0,40000
250645,0,27,0,12,10.75,462,1,1,1,7,22,7,1,1,5000
776959,0,22,0,12,10.75,421,0,3,0,17,19,7,1,0,22000
141898,0,42,0,14,10.75,462,0,4,1,5,8,2,0,0,29000
679290,1,27,0,14,10.75,999,0,4,1,1,28,9,1,0,23000
282672,0,27,0,14,10.5,799,0,4,1,16,17,6,1,0,51000
728489,0,42,0,0,11.25,505,1,1,0,14,13,5,0,1,3000
917768,0,42,0,12,11.25,505,0,4,1,11,8,2,0,0,47000
849114,0,42,0,9,10.75,462,0,4,1,15,12,4,0,0,42000
536004,0,57,0,12,11.2,999,0,4,1,8,27,8,0,0,88000
411784,0,47,0,16,10.45,935,0,4,1,7,3,1,1,0,76000
78067,0,37,0,12,11.2,825,0,4,1,2,4,1,1,0,190000
25144,0,22,0,12,10.7,205,0,4,1,19,26,8,1,0,19000
666491,0,37,0,17,11.25,535,1,4,1,14,13,5,0,0,33000
814375,0,67,0,12,10.75,462,0,1,1,11,25,8,1,1,34000
795241,0,32,0,18,10.75,462,0,1,1,10,5,2,0,0,77000
843045,0,27,0,15,10.45,933,0,4,1,7,20,7,0,0,24000
637268,0,42,0,12,11.25,535,0,1,1,5,26,8,1,1,68000
8771,0,37,0,0,11.25,539,0,1,0,15,12,4,0,1,33000
920949,0,32,0,16,11.25,599,0,4,1,4,24,8,1,0,27000
873080,0,22,0,16,10.75,462,1,2,0,12,14,5,0,1,15000
113811,0,32,0,14,11.25,535,0,4,1,5,25,8,1,0,110000
343714,0,27,0,15,11.2,835,0,4,1,15,12,4,0,0,44000
273982,0,32,0,9,11.25,577,0,4,0,13,30,10,0,0,35000
443135,0,37,0,16,11.25,537,0,2,1,19,8,2,0,1,37000
401639,0,37,1,16,11.2,825,0,4,1,12,5,2,1,0,50000
552957,0,37,0,18,11.2,825,0,1,1,17,23,7,0,0,4000
534759,0,27,0,14,10.75,421,1,3,1,7,20,7,0,0,19000
234659,0,62,0,12,10.75,462,0,4,0,7,7,2,1,0,54000
487928,0,27,0,16,10.75,462,0,2,1,14,13,5,0,0,31000
88529,0,27,0,16,11.25,559,1,3,1,14,13,5,1,0,10000
683029,0,37,0,14,11.25,535,0,2,1,10,7,2,0,1,49000
660279,0,52,0,12,11.25,541,0,1,1,5,8,2,0,0,8000
315603,0,17,0,12,11.2,835,1,1,0,17,19,7,1,0,12000
358300,0,52,0,12,11.25,999,0,4,1,4,24,8,1,0,40000
909922,0,27,0,13,11.25,999,0,4,1,3,24,8,1,0,44000
149047,0,47,1,14,11.25,535,0,2,1,11,8,2,0,0,24000
334636,0,27,0,12,10.75,462,0,2,0,17,21,7,1,1,71000
587829,0,37,1,15,11.2,835,0,1,1,88,29,10,1,1,150000
466184,0,27,0,16,10.75,462,1,4,1,7,7,2,1,0,10000
831745,0,37,0,12,11.25,535,0,1,1,9,24,8,1,1,9000
641647,0,17,0,12,10.45,933,1,4,0,1,22,7,0,0,5000
644943,0,17,0,12,10.75,462,1,4,0,7,22,7,1,0,9000
919621,0,22,1,16,10.45,933,0,3,1,5,9,3,1,0,36000
554678,0,42,0,16,11.0,602,0,1,1,5,29,10,0,1,26000
276203,0,37,1,16,11.25,535,0,1,1,12,9,3,0,1,13000
145690,0,47,0,14,10.45,933,0,4,0,19,8,2,0,0,49000
615313,0,37,0,14,11.25,535,0,1,1,15,12,4,0,1,50000
